,code,allergen
508502,20168353,de:buttergebäck
662774,3039820181511,en:gluten
1819508,9013387000007,en:gluten
286740,0204529074980,en:celery
286740,0204529074980,en:gluten
286740,0204529074980,en:mustard
286740,0204529074980,en:sesame-seeds
659785,3033610084556,en:fish
659785,3033610084556,en:gluten
659785,3033610084556,en:soybeans
840722,3383790000021,en:sulphur-dioxide-and-sulphites
1831311,9317444000222,en:eggs
1831311,9317444000222,en:mustard
1837040,9417986941721,en:gluten
1832246,9331275004716,en:gluten
1832246,9331275004716,en:milk
1832246,9331275004716,en:soybeans
309048,0233561024349,en:gluten
312347,0251368026830,en:milk
312347,0251368026830,en:mustard
1205306,5000159487443,en:eggs
1205306,5000159487443,en:gluten
1205306,5000159487443,en:milk
1205306,5000159487443,en:soybeans
1068699,4000445211562,en:soybeans
1810561,8934637261515,en:soybeans
1810561,8934637261515,fr:glutamate
1810561,8934637261515,fr:piment
1174141,4316268451918,en:nuts
1173672,4316268329521,en:eggs
1173672,4316268329521,en:gluten
523384,20628079,en:milk
523384,20628079,en:sulphur-dioxide-and-sulphites
676511,3102622701604,en:eggs
676511,3102622701604,en:nuts
661139,3038350025081,en:gluten
1752943,8594007677249,en:eggs
1752943,8594007677249,en:gluten
1752943,8594007677249,en:milk
1752943,8594007677249,en:nuts
544688,22018229,pt:cavala
713622,3230140002412,en:mustard
713622,3230140002412,en:sulphur-dioxide-and-sulphites
1150584,42167303,en:milk
1150584,42167303,en:nuts
662323,3038687500220,en:eggs
662323,3038687500220,en:fish
662323,3038687500220,en:milk
662323,3038687500220,en:sulphur-dioxide-and-sulphites
662321,3038687500190,en:fish
658319,3033491111013,en:milk
715193,3237051002531,en:milk
1822895,9120010927195,en:mustard
1822895,9120010927195,de:braunsenfsaat
1822895,9120010927195,de:gelbsenfsaat
663457,3041090999321,en:celery
663457,3041090999321,en:eggs
663457,3041090999321,en:fish
663457,3041090999321,en:gluten
663457,3041090999321,en:milk
577198,2349153013238,en:milk
1066828,4000137317183,en:eggs
1066828,4000137317183,en:gluten
1066828,4000137317183,de:trockenhühnereieiweiß
555905,2235926029653,en:milk
715675,3240931539294,en:eggs
715675,3240931539294,en:gluten
715675,3240931539294,en:milk
1146760,4101720003084,en:mustard
1352525,6009625340946,en:sesame-seeds
661591,3038359002090,en:sesame-seeds
1205387,5000159495349,en:eggs
1205387,5000159495349,en:gluten
1205387,5000159495349,en:milk
1205387,5000159495349,en:soybeans
1147911,4104420057289,en:gluten
1147911,4104420057289,en:milk
1147911,4104420057289,en:soybeans
1147521,4104420008342,en:milk
1147521,4104420008342,en:nuts
1146942,4102430013653,en:gluten
1167521,4305615373393,en:mustard
1167388,4305615183312,en:gluten
1167388,4305615183312,de:bulgur
1167388,4305615183312,de:hartweizenerzeugnis
1795949,8722755056904,en:celery
1795949,8722755056904,en:eggs
1795949,8722755056904,en:gluten
1795949,8722755056904,en:milk
1813659,9000331627625,en:gluten
1813659,9000331627625,en:milk
1813659,9000331627625,en:nuts
1813659,9000331627625,en:soybeans
692459,3175529631718,en:sulphur-dioxide-and-sulphites
843420,3390951502089,en:milk
676155,3100416811720,en:nuts
1181712,4388441115894,en:milk
1068536,4000417650009,en:gluten
1068536,4000417650009,en:milk
1068536,4000417650009,en:nuts
1068536,4000417650009,en:soybeans
1068536,4000417650009,de:haselmussmasse
1182982,4388844131750,en:milk
1068105,4000400156648,en:celery
1068105,4000400156648,en:milk
657976,3033490198640,en:milk
657976,3033490198640,en:soybeans
963717,3700168700015,en:crustaceans
963717,3700168700015,en:sulphur-dioxide-and-sulphites
963717,3700168700015,fr:bigorneau
963717,3700168700015,fr:bulots
963717,3700168700015,fr:tourteau
1066949,4000161050292,en:milk
1066949,4000161050292,en:nuts
1066949,4000161050292,en:soybeans
1066949,4000161050292,de:sultaninen
841102,3384480091602,en:gluten
841102,3384480091602,en:soybeans
1066999,4000161110132,en:milk
1066999,4000161110132,en:nuts
1066999,4000161110132,en:soybeans
1147161,41030882,en:gluten
1147152,4103080000727,en:gluten
1150247,42095071,en:gluten
1147150,4103080000017,en:gluten
1147159,41030851,en:gluten
1150245,42095057,en:gluten
1183188,4388844168299,en:celery
1183188,4388844168299,en:eggs
1183188,4388844168299,en:gluten
1183188,4388844168299,en:milk
1183188,4388844168299,de:emmentaller
1183188,4388844168299,de:pecirino
1183188,4388844168299,de:weizenprotein
1383647,7310401013541,en:gluten
1169632,4311501030721,en:milk
1169632,4311501030721,en:peanuts
1169632,4311501030721,de:milchproteine
1169633,4311501030783,en:gluten
1169633,4311501030783,en:milk
523355,20626303,en:gluten
523355,20626303,en:milk
1720581,8437007370775,en:sulphur-dioxide-and-sulphites
520516,20510673,en:gluten
520516,20510673,en:soybeans
1173070,4311596469864,en:milk
1183149,4388844160378,en:celery
1183149,4388844160378,en:eggs
1183149,4388844160378,en:gluten
1183149,4388844160378,en:milk
1183149,4388844160378,de:crème fraîche
545017,22035936,en:gluten
545017,22035936,en:milk
545017,22035936,en:soybeans
545017,22035936,pt:cevada
845850,3396410042103,en:eggs
845850,3396410042103,en:gluten
845850,3396410042103,en:milk
505297,20092160,en:milk
643206,29052691,en:eggs
643206,29052691,en:gluten
643206,29052691,en:milk
1068140,4000404114057,en:celery
1182354,4388844014985,en:gluten
1182354,4388844014985,en:milk
574485,23137622,en:eggs
574485,23137622,en:gluten
574485,23137622,pt:aveia
664502,3045140105557,en:milk
664502,3045140105557,en:nuts
664502,3045140105557,en:soybeans
991077,3760029980093,en:gluten
1442188,7622400424335,en:milk
1442188,7622400424335,en:nuts
1442188,7622400424335,en:soybeans
662206,3038680702515,en:fish
662206,3038680702515,en:milk
662206,3038680702515,en:sulphur-dioxide-and-sulphites
715383,3237970000137,en:milk
1174115,4316268448819,en:eggs
1174115,4316268448819,en:gluten
1174115,4316268448819,en:milk
1174115,4316268448819,en:soybeans
1068569,4000417752000,en:milk
1068569,4000417752000,en:nuts
1068569,4000417752000,en:soybeans
479376,10725276,en:eggs
479376,10725276,en:gluten
845338,3395502822685,en:gluten
681727,3116740032151,en:gluten
851479,3414122249211,en:fish
1182259,4388844008250,en:soybeans
1182259,4388844008250,de:sojabohnenzubereitung
1187454,4600756103084,ru:пищевые красители
1441874,7622300730970,en:milk
1441874,7622300730970,en:soybeans
1820395,9040400002724,en:gluten
475741,0899904001400,en:gluten
475741,0899904001400,en:milk
323289,0299904007752,en:gluten
323289,0299904007752,en:milk
1390927,7482210125477,en:eggs
1390927,7482210125477,en:gluten
1390927,7482210125477,en:milk
1390927,7482210125477,en:soybeans
694063,3176572468009,en:milk
553122,2225884050257,en:milk
1191058,4690469009353,ru:яичный белок
678331,3104700068005,en:eggs
678331,3104700068005,en:gluten
678331,3104700068005,en:milk
962775,3700133910067,en:eggs
962775,3700133910067,en:gluten
962775,3700133910067,en:milk
1173818,4316268391115,en:gluten
851845,3415309240243,en:eggs
851845,3415309240243,en:gluten
851845,3415309240243,en:milk
989818,3760025120011,en:gluten
989817,3760025120004,en:gluten
1188066,4603552005989,en:gluten
660487,3036810588015,en:mustard
1385374,7315550494203,en:eggs
1385374,7315550494203,en:gluten
1385374,7315550494203,en:milk
1385374,7315550494203,sv:kärnmjölkspulver
1385421,7317066203768,en:gluten
1383475,7310300000536,en:celery
1183389,4388844205871,en:gluten
1068975,4000503879901,en:celery
1150244,42095033,en:gluten
291000,0207103026504,en:eggs
291000,0207103026504,en:mustard
1205330,5000159491150,en:gluten
1205330,5000159491150,en:milk
1205330,5000159491150,en:soybeans
549880,22136572,en:milk
692479,3175529641892,en:sulphur-dioxide-and-sulphites
665775,3047360125322,en:gluten
665775,3047360125322,en:milk
665775,3047360125322,en:mustard
665775,3047360125322,en:sulphur-dioxide-and-sulphites
1442031,7622300822965,en:milk
1202344,5000112581423,sv:koffein
1068516,4000417413109,en:gluten
1068516,4000417413109,en:milk
1068516,4000417413109,en:nuts
1068516,4000417413109,en:soybeans
991079,3760029980215,en:gluten
1820393,9040400002502,en:gluten
1068954,4000503620107,en:celery
661391,3038353950106,en:eggs
661391,3038353950106,en:gluten
661391,3038353950106,fr:arômes
1181711,4388441115016,en:milk
1432021,7613760975476,en:gluten
1432021,7613760975476,en:milk
1432021,7613760975476,en:nuts
1432021,7613760975476,en:soybeans
1820311,90378898,peanuts
1820311,90378898,cashews
1820311,90378898,almonds
1820311,90378898,wheat
987848,3760019715568,en:gluten
1182006,4388840217335,en:milk
1182006,4388840217335,de:milchsäurebakterienkulturen
1189210,4607063131779,en:peanuts
1174407,4316268475129,en:milk
1068542,4000417650603,en:eggs
1068542,4000417650603,en:gluten
1068542,4000417650603,en:milk
1068542,4000417650603,en:nuts
1068542,4000417650603,en:soybeans
1068542,4000417650603,de:eiweißpulver
1147157,41030837,en:gluten
510876,20212230,en:gluten
510876,20212230,en:milk
510876,20212230,en:oats
510876,20212230,en:soybeans
497382,2000000641699,en:eggs
497382,2000000641699,en:milk
497382,2000000641699,en:nuts
1318402,5596710422999,en:mustard
1318402,5596710422999,en:nuts
1318402,5596710422999,en:sulphur-dioxide-and-sulphites
1191811,4711202221266,en:gluten
1191811,4711202221266,en:milk
676077,3100080045285,en:milk
846968,3397590000006,en:sulphur-dioxide-and-sulphites
676057,3100080030014,en:milk
1205190,5000159473323,en:milk
1205190,5000159473323,en:soybeans
657939,3033490071684,en:milk
1149517,4106070310257,en:gluten
987832,3760019713274,en:celery
987832,3760019713274,en:molluscs
1150251,42096153,en:milk
1150251,42096153,en:nuts
477400,1001462530004,en:eggs
477400,1001462530004,en:milk
477400,1001462530004,en:nuts
477400,1001462530004,en:soybeans
1170472,4311501458952,en:eggs
1170472,4311501458952,en:gluten
1170472,4311501458952,en:milk
1170472,4311501458952,en:nuts
1174040,4316268436281,en:gluten
1174040,4316268436281,en:sesame-seeds
1174040,4316268436281,de:roggenvollkornmeh
1146542,4101530001737,en:milk
1182233,4388844007307,en:gluten
550419,22152534,en:gluten
1170036,4311501398357,en:gluten
1170036,4311501398357,en:milk
1170036,4311501398357,de:weizenkleingebäck
643165,29051571,en:gluten
643165,29051571,en:milk
715728,3240931541013,en:gluten
715728,3240931541013,en:milk
1182035,4388840218899,en:gluten
1182035,4388840218899,en:milk
1182035,4388840218899,de:crème fraîche
851775,3415306291965,en:eggs
851775,3415306291965,en:gluten
851775,3415306291965,en:milk
851774,3415306291958,en:gluten
851774,3415306291958,en:milk
851774,3415306291958,en:soybeans
693032,3175681158139,en:nuts
716387,3242272915355,en:eggs
716387,3242272915355,en:fish
716387,3242272915355,en:gluten
716387,3242272915355,en:milk
716387,3242272915355,en:mustard
682169,3119780006106,en:gluten
1147962,4104420073821,en:milk
1147962,4104420073821,de:magermilchzusatz
963704,3700160009604,en:fish
661586,3038359001925,en:eggs
1583333,8237550078964,en:soybeans
1149926,4178438145962,en:gluten
1149926,4178438145962,en:sesame-seeds
1398719,7610023002238,en:gluten
1147974,4104420076747,en:milk
649071,2999433006834,en:milk
677342,3103220037331,en:gluten
661177,3038350213136,en:gluten
987782,3760019700496,en:eggs
987782,3760019700496,en:gluten
987782,3760019700496,en:milk
659475,3033610064459,en:fish
988946,3760022780072,en:milk
1206435,5000169025024,en:gluten
1595611,8410300207665,en:eggs
1595611,8410300207665,en:gluten
577132,2345679075347,en:soybeans
1206853,5000169122938,en:eggs
1207151,5000169200704,en:milk
1207151,5000169200704,en:soybeans
1587263,8410076472526,en:gluten
660148,3033710086641,en:gluten
660148,3033710086641,en:soybeans
523181,20621438,en:gluten
523181,20621438,de:weizenvollkorn
585809,24023368,en:gluten
585809,24023368,pt:glúten de trigo
849838,3410280023694,en:gluten
849838,3410280023694,en:mustard
1147815,4104420045149,en:mustard
1206828,5000169116531,en:soybeans
694203,3176582016450,en:milk
655481,3023260030157,en:milk
1554859,8031301884312,en:sulphur-dioxide-and-sulphites
1182040,4388840218981,en:peanuts
483654,1303405450005,en:nuts
1561283,8033102691571,en:eggs
1561283,8033102691571,en:gluten
1561283,8033102691571,en:milk
1561283,8033102691571,en:nuts
659559,3033610070962,en:fish
661239,3038351093805,en:gluten
662217,3038680707916,en:eggs
662217,3038680707916,en:fish
662217,3038680707916,en:soybeans
1377364,7025110118769,no:lettmelk
1378199,7038010004629,no:fløte
1378199,7038010004629,no:melkesyrekultur
1126708,4058700806800,en:gluten
1378771,7044416009793,no:bygg
1378771,7044416009793,no:havre
1378771,7044416009793,no:hvete
1378771,7044416009793,no:rug
1147435,4104060029226,en:milk
1249217,5060133560166,en:gluten
17159,00113380,en:crustaceans
17159,00113380,en:eggs
17159,00113380,en:fish
17159,00113380,en:milk
17159,00113380,en:mustard
649744,3000046136678,en:molluscs
1336537,5900197002601,en:milk
1173020,4311596465040,en:milk
1183570,4388844254237,en:milk
1182828,4388844103177,en:milk
643486,29065929,en:celery
643486,29065929,en:nuts
643486,29065929,en:soybeans
643486,29065929,de:weizeneiweiß
1821857,9100000716572,en:gluten
1821857,9100000716572,en:nuts
1565104,8033650180305,en:gluten
1229873,5031021047410,en:gluten
1229873,5031021047410,en:milk
1146323,4100690953740,en:milk
1246401,5060016801287,en:sulphur-dioxide-and-sulphites
1182189,4388844004733,en:celery
1182189,4388844004733,en:mustard
1182414,4388844018730,en:milk
1182414,4388844018730,en:nuts
649937,3000154311783,en:molluscs
661655,3038359003257,en:milk
1796231,8725000308384,en:gluten
506558,20113469,en:milk
506558,20113469,en:soybeans
549654,22128461,en:eggs
549654,22128461,en:gluten
549654,22128461,en:milk
681294,3114080116050,en:sulphur-dioxide-and-sulphites
663246,3041090050138,en:milk
663246,3041090050138,en:soybeans
643612,29069637,en:milk
716385,3242272915058,en:eggs
716385,3242272915058,en:gluten
716385,3242272915058,en:milk
716385,3242272915058,en:mustard
1167531,4305615406572,en:eggs
1167531,4305615406572,en:gluten
1167531,4305615406572,en:milk
1260984,5170013978018,en:milk
1260984,5170013978018,en:peanuts
1260984,5170013978018,en:soybeans
1556279,8032542741075,en:celery
1556279,8032542741075,en:mustard
1556279,8032542741075,en:soybeans
321520,0292343004702,en:milk
1172813,4311596421640,en:gluten
1172813,4311596421640,en:soybeans
1820377,9040400000683,en:gluten
1820377,9040400000683,en:soybeans
682244,3119780260560,en:gluten
1380834,7241714588,en:gluten
1380834,7241714588,en:milk
1380834,7241714588,en:nuts
1380834,7241714588,en:soybeans
693981,3176571184009,en:milk
658218,3033490968182,en:milk
1167488,4305615298634,en:sesame-seeds
1167469,4305615265391,en:milk
1167469,4305615265391,en:mustard
996,000051,en:eggs
996,000051,en:gluten
996,000051,en:milk
996,000051,en:nuts
2228,000227,en:eggs
2228,000227,en:gluten
2228,000227,en:milk
2228,000227,en:soybeans
29541,001664,en:gluten
29541,001664,en:milk
29541,001664,en:soybeans
1232061,5037269880192,en:eggs
1232061,5037269880192,en:gluten
1232061,5037269880192,en:milk
1182268,4388844008809,en:gluten
1182268,4388844008809,en:sesame-seeds
663379,3041090848513,en:gluten
549808,22133977,en:milk
549808,22133977,en:soybeans
1150400,42122845,en:milk
1150400,42122845,en:soybeans
634416,281890101245,en:eggs
634416,281890101245,en:gluten
634416,281890101245,en:nuts
521888,20567811,en:fish
552070,2222602045793,en:sulphur-dioxide-and-sulphites
1147867,4104420054561,en:sesame-seeds
665514,3046920042802,en:gluten
665514,3046920042802,en:milk
665514,3046920042802,en:nuts
665514,3046920042802,en:soybeans
656247,3023290401101,en:milk
549120,22113726,en:celery
549120,22113726,en:eggs
549120,22113726,en:gluten
1229866,5031006710971,en:gluten
280690,0201242008728,en:gluten
280690,0201242008728,en:sesame-seeds
280690,0201242008728,fr:pâte froment
280690,0201242008728,fr:améliorant
280690,0201242008728,fr:farine vrac
280690,0201242008728,fr:mélange boisé
280690,0201242008728,fr:phil germe de froment
1754224,8595139770341,en:mustard
1754224,8595139770341,ro:făină de grâu
1754224,8595139770341,ro:lapte praf degresat
1754224,8595139770341,ro:proteină vegetală de soia
585151,2400828003081,en:milk
1183540,4388844243828,en:gluten
1183539,4388844243705,en:milk
1183539,4388844243705,de:gauda
122756,0042272008568,en:milk
122756,0042272008568,fr:fromage mozzarella
1183189,4388844168336,en:eggs
1183189,4388844168336,en:gluten
1183189,4388844168336,en:milk
1183189,4388844168336,de:weizenprotein
417,0000007730009,en:eggs
417,0000007730009,en:gluten
417,0000007730009,en:milk
417,0000007730009,en:nuts
508077,20158778,en:milk
963723,3700169080642,en:fish
659625,3033610076308,en:fish
962573,3700125800864,en:eggs
962573,3700125800864,en:nuts
846261,3396411219849,en:gluten
846261,3396411219849,en:milk
577163,23473744,en:gluten
663265,3041090070198,en:milk
663265,3041090070198,en:soybeans
1167450,4305615235790,en:gluten
1167450,4305615235790,en:nuts
659416,3033610058656,en:gluten
659416,3033610058656,en:milk
659416,3033610058656,en:nuts
667398,3058080079734,en:sulphur-dioxide-and-sulphites
